Id,Culture,CreatedDate,UpdatedDate,CreatedBy,UpdatedBy,IsActive,IsDeleted,DisplayOrder,PermissionSetId,PermissionName,PermissionCode,Description,PermissionPage,OrganizationPath
194,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Hiển thị đơn vị hành chính","VIEW_LOCATION",,"/location",
195,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Thêm mới đơn vị hành chính","ADD_LOCATION",,"/location",
196,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xóa đơn vị hành chính","DELETE_LOCATION",,"/location",
197,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất dữ liệu EXCEL đơn vị hành chính","EXPORT_EXCEL_LOCATION",,"/location",
198,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất dữ liệu PDF đơn vị hành chính","EXPORT_PDF_LOCATION",,"/location",
199,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Chỉnh sửa đơn vị hành chính","EDIT_LOCATION",,"/location",
200,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Hiển thị đơn vị tổ chức","VIEW_ORGANIZATION_UNIT",,"/organization-unit",
201,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Thêm mới đơn vị tổ chức","ADD_ORGANIZATION_UNIT",,"/organization-unit",
202,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xóa đơn vị tổ chức","DELETE_ORGANIZATION_UNIT",,"/organization-unit",
203,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất dữ liệu EXCEL đơn vị tổ chức","EXPORT_EXCEL_ORGANIZATION_UNIT",,"/organization-unit",
204,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất dữ liệu PDF đơn vị tổ chức","EXPORT_PDF_ORGANIZATION_UNIT",,"/organization-unit",
205,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Chỉnh sửa đơn vị tổ chức","EDIT_ORGANIZATION_UNIT",,"/organization-unit",
206,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Hiển thị tài khoản người dùng","VIEW_USER",,"/user",
207,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Thêm mới tài khoản người dùng","ADD_USER",,"/user",
208,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xóa tài khoản người dùng","DELETE_USER",,"/user",
209,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất dữ liệu EXCEL tài khoản người dùng","EXPORT_EXCEL_USER",,"/user",
210,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất dữ liệu PDF tài khoản người dùng","EXPORT_PDF_USER",,"/user",
211,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Chỉnh sửa tài khoản người dùng","EDIT_USER",,"/user",
212,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Hiển thị Dashboard","VIEW_DASHBOARD",,"/dashboard",
213,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Hiển thị màn hình thay đổi tham số cấu hình hệ thống","VIEW_CONFIGURATION_SYSTEM",,"/user-profile/configuration-system",
214,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Thêm mới feeback","ADD_NEW_FEEDBACK",,"/feedback",
215,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xóa feedback","DELETE_FEEDBACK",,"/feedback",
216,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Sửa feedback","EDIT_FEEDBACK",,"/feedback",
217,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất ra file excel","EXPORT_EXCEL_FEEDBACK",,"/feedback",
218,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất ra file PDF","EXPORT_PDF_FEEDBACK",,"/feedback",
219,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Phiếu thu tính cước","ADD_NEW_BILLING_RECEIPT_VOUCHER",,"/debt-management/receipt-voucher",
220,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Cập nhật ngày nghiệm thu, thiết bị, ghi chú","EDIT_OUT_CONTRACT_SIGNED",,"/contract-output-management",
221,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"In hợp đồng đầu ra","PRINT_OUT_CONTRACT",,"/contract-output-management",
222,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Hiển thị bù trừ công nợ","VIEW_CLEARING_TO_CUSTOMER",,"/debt-management/clearing-to-customer",
223,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Hiển thị biên bản bù trừ","VIEW_CLEARING_DEBT",,"/debt-management/clearing-debt",
224,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Hiển thị nợ xấu","VIEW_CLEARING_DEBT",,"/debt-management/bad-debt",
225,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Duyệt triển khai hợp đồng mới","APPROVED_DEPLOY_NEW_OUT_CONTRACT",,"/transaction-management",
226,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem tất cả phiếu thu","VIEW_ALL_RECEIPT_VOUCHER",,"/debt-management/receipt-voucher",
227,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xác nhận nợ xấu","BAD_DEBT_CONFIRMATION",,"/debt-management/receipt-voucher",
228,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem báo cáo tổng hợp khách hàng","VIEW_REPORT_CUSTOMER",,"/report/contractor-total",
229,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem báo cáo Master khách hàng","VIEW_REPORT_MASTER_CUSTOMER",,"/report/master-customer-nationwide-business",
230,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem báo cáo Tổng số thiết bị","VIEW_REPORT_EQUIPMENT",,"/report/equipment-total",
231,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem báo cáo dịch vụ công nợ","VIEW_REPORT_DEBT",,"/report/service-debt",
232,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem báo cáo Hợp đồng dầu vào và chi phí, phân chia hoa hồng","VIEW_REPORT_INCONTRACT_FEE_REVENUE",,"/report/report-incontract-fee-and-sharing",
233,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Thêm mới công ty","ADD_CONTRACTOR_HTC",,"/contractor-htc",
234,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Chỉnh sửa công ty","EDIT_CONTRACTOR_HTC",,"/contractor-htc",
235,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất dữ liệu EXCEL công ty","EXPORT_EXCEL_CONTRACTOR_HTC",,"/contractor-htc",
236,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất dữ liệu PDF công ty","EXPORT_PDF_CONTRACTOR_HTC",,"/contractor-htc",
237,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Hiển thị mẫu hợp đồng","VIEW_CONTRACT_FORM",,"/contract-form",
238,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Thêm mới mẫu hợp đồng","ADD_CONTRACT_FORM",,"/contract-form",
239,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Chỉnh sửa mẫu hợp đồng","EDIT_CONTRACT_FORM",,"/contract-form",
240,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xóa mẫu hợp đồng","DELETE_CONTRACT_FORM",,"/contract-form",
241,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất dữ liệu EXCEL mẫu hợp đồng","EXPORT_EXCEL_CONTRACT_FORM",,"/contract-form",
242,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất dữ liệu PDF mẫu hợp đồng","EXPORT_PDF_CONTRACT_FORM",,"/contract-form",
243,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Hiển thị danh sách lĩnh vực khách hàng","VIEWLIST_INDUSTRY",,"/industry",
244,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Thêm mới lĩnh vực khách hàng","ADD_NEW_INDUSTRY",,"/industry",
245,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xóa lĩnh vực khách hàng","DELETE_INDUSTRY",,"/industry",
246,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất excel danh sách lĩnh vực khách hàng","EXPORT_EXCEL_INDUSTRY",,"/industry",
247,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xuất pdf danh sách lĩnh vực khách hàng","EXPORT_PDF_INDUSTRY",,"/industry",
433,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem báo cáo tổng doanh thu","VIEWLIST_TOTAL_REVENUE",,"/report/report-total-revenue",
434,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xác nhận vào/ra thiết bị","CONFIRM_IN_OUT_EQUIPMENT",,"/transaction-management",
435,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Nghiệm thu kĩ thuật","TECHNICAL_ACCEPTANCE",,"/transaction-management",
436,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem báo cáo khách hàng tổng hợp ","VIEW_REPORT_GENERAL_CSKH_FTTH",,"/report/general-cskh-ffth",
437,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem báo cáo file xuất hóa đơn","VIEW_REPORT_EXPORT_INVOICE",,"/report/report-export-invoice",
438,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem Báo cáo công nợ phải chi doanh nghiệp FTTH CSKH","VIEW_REPORT_PAYMENT_VOUCHER",,"/report/payment-voucher",
439,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem báo cáo chi phí kênh truyền","VIEW_REPORT_CHANNEL_FEE_REPORT",,"/report/channel-fee-report",
440,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Nhập lên tệp tin dữ liệu hợp đồng","IMPORT_SEED_CONTRACT",,"/contract-output-management",
441,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem phụ lục của phòng Kỹ Thuật","VIEW_TRANSACTION_OF_SUPPORTER",,"/transaction-management",
442,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Xem phụ lục của phòng CCDV","VIEW_TRANSACTION_OF_SERVICE_SUPPLIER",,"/transaction-management",
443,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Chỉnh sửa giao dịch/phụ lục trước khi triển khai","EDIT_TRANSACTION",,"/transaction-management",
-1,"vn","2020-09-01 00:00:00.000000",,"system",,1,0,0,0,"Gia hạn hợp đồng","RENEW_CONTRACT",,"/contract-output-management",
